stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
5584,VirgUtic,E VIRGIN ST&N UTICA AVE,1693 E VIRGIN ST & N UTICA AVE,36.184325,-95.967915,,,,
5585,VirgXanA,E VIRGIN ST&N XANTHUS AVE,1839 E VIRGIN ST & N XANTHUS AVE,36.184359,-95.965503,,,,
5586,VirgTren,E VIRGIN ST&N TRENTON AVE,16666 E VIRGIN ST & N TRENTON AVE,36.184235,-95.968451,,,,
5588,GiMuGiRd,GILCREASE MUSEUM&N GILCREASE MUSEUM,1400 GILCREASE MUSEUM & N GILCREASE MUSEUM RD/N 25TH W AVE,36.175222,-96.020583,,,,
5589,GiRdCPB,S 25TH W AVE & CHARLES PAGE BLVD,377/2401 S GILCREASE MUSEUM RD/S 25TH W AVE & CHARLES PAGE BLVD,36.152094,-96.020254,,,,
5590,GiRdCPB,S 25TH W AVE & CHARLES PAGE BLVD,265 S GILCREASE MUSEUM RD/S 25TH W AVE & CHARLES PAGE BLVD,36.153386,-96.020256,,,,
5591,Hud41st,S HUDSON AVE&E 41ST ST S,3971 S HUDSON AVE & E 41ST ST S,36.105785,-95.913223,,,,
5592,KeBAHick,W KENOSHA ST&N HICKORY,1067 W KENOSHA ST/E 71ST ST S & N HICKORY AVE,36.061048,-95.806,,,,
5593,KeBAAsh,W KENOSHA ST&N ASH AVE,185 W KENOSHA ST/E 71ST ST S & N ASH AVE,36.061071,-95.792022,,,,
5594,KeBAAspn,W KENOSHA ST&N ASPEN AV,2156 W KENOSHA ST/E 71ST ST S & N ASPEN AVE/S 145TH E AVE,36.060783,-95.814797,,,,
5595,KeBABrch,W KENOSHA ST&N BIRCH AV,270 W KENOSHA ST/E 71ST ST S & N BIRCH AVE,36.060904,-95.792954,,,,
5596,KeBAPcnP,W KENOSHA ST&N PECAN PL,1020 W KENOSHA ST/E 71ST ST S & N PECAN PL,36.060847,-95.804385,,,,
5597,123aArch,N 123RD E AVE&E ARCHER ST,141 N 123RD E AVE & E ARCHER ST,36.162577,-95.840196,,,,
5598,123aAdmC,N 123RD E AVE&E ADMIRAL CT,54 N 123RD E AVE & E ADMIRAL CT,36.161491,-95.840633,,,,
5599,124aAdmC,N 124TH E AVE&E ADMIRAL CT,56 N 124TH E AVE & E ADMIRAL CT,36.16134,-95.838886,,,,
5600,129aAdm,S 129TH E AVE&E ADMIRAL PL,60 S 129TH E AVE & E ADMIRAL PL,36.159674,-95.833496,,,,
5601,129aSkDr,S 129TH E AVE&E SKELLY DR,216 S 129TH E AVE & E SKELLY DR,36.15622,-95.833483,,,,
5602,AspnKeBA,N ASPEN AVE&W KENOSHA,826 N ASPEN AVE/S 145TH E AVE & W KENOSHA ST/E 71ST ST S,36.060085,-95.815472,,,,
5603,AspnGree,N ASPEN AVE&W GREELEY,609 N ASPEN AVE/S 145TH E AVE & W GREELEY ST,36.057596,-95.815198,,,,
5604,AspnDtBA,N ASPEN AVE&W DETROIT,319 N ASPEN AVE/S 145TH E AVE & W DETROIT ST,36.054477,-95.81519,,,,
5605,AspnDtBA,N ASPEN AVE&W DETROIT,254 N ASPEN AVE/S 145TH E AVE & W DETROIT ST,36.053821,-95.815459,,,,
5606,CinLatP,MARTIN LUTHER KING JR BLVD & E LATIMER PL,1122 N CINCINNATI AVE & E LATIMER PL,36.169458,-95.993585,,,,
5607,CinMrsh,MARTIN LUTHER KING JR BLVD &E MARSHALL ST,1221 N CINCINNATI AVE & E MARSHALL ST,36.171897,-95.993416,,,,
5608,CinMrsh,MARTIN LUTHER KING JR BLVD & E MARSHALL ST,1192 N CINCINNATI AVE & E MARSHALL ST,36.171306,-95.993616,,,,
5609,CinNwtP,MARTIN LUTHER KING JR BLVD &E NEWTON PL,1319 N CINCINNATI AVE & E NEWTON PL,36.174132,-95.993413,,,,
5610,CinPine,MARTIN LUTHER KING JR BLVD & E PINE ST,N CINCINNATI AVE & E PINE ST,36.176103,-95.993636,,,,
5611,CCJasp,N COUNTRY CLUB DR&W JASPER ST,,36.166866,-96.003323,,,,
5613,DetJHFB,N DETROIT AVE&E JOHN HOPE FRANKLIN,N DETROIT AVE & E JOHN HOPE FRANKLIN BLVD,36.164597,-95.992776,,,,
5614,ElgIndp,N ELGIN AVE&E INDEPENDENCE ST,901 N ELGIN AVE & E INDEPENDENCE ST,36.166859,-95.991225,,,,
5615,GnttMrsh,N GARNETT RD&E MARSHALL ST,1186 N GARNETT RD & E MARSHALL ST,36.170953,-95.851218,,,,
5616,GnttPine,N GARNETT RD&E PINE ST,1488 N GARNETT RD & E PINE ST,36.176925,-95.851252,,,,
5617,GrnwLatP,N GREENWOOD AVE&E LATIMER PL,1131 N GREENWOOD AVE & E LATIMER PL,36.170355,-95.986712,,,,
5618,GiRdCamr,S 25TH W AVE & W CAMERON,331 N GILCREASE MUSEUM RD/N 25TH W AVE & W CAMERON ST,36.158194,-96.020305,,,,
5619,GiRdCamr,N GILCREASE MUSEUM RD/N 25TH W AVE&,268 N GILCREASE MUSEUM RD/N 25TH W AVE & W CAMERON ST,36.157734,-96.020466,,,,
5620,GiRdEasC,N GILCREASE MUSEUM RD & W EASTON CT,550 N GILCREASE MUSEUM RD/N 25TH W AVE & W EASTON CT,36.160297,-96.02037,,,,
5621,GiRdEasP,S 25TH W AVE & W EASTON,519 N GILCREASE MUSEUM RD/N 25TH W AVE & W EASTON PL,36.159992,-96.020265,,,,
5622,GiRdEd,N GILCREASE MUSEUM RD & N 25TH W AVE,N GILCREASE MUSEUM RD/N 25TH W AVE & W EDISON ST,36.161774,-96.019785,,,,
5623,GrnwArch,N GREENWOOD AVE&E ARCHER ST,129 N GREENWOOD AVE & E ARCHER ST,36.160096,-95.986165,,,,
5624,GrnwCamr,N GREENWOOD AVE&E CAMERON ST,174 N GREENWOOD AVE & E CAMERON ST,36.160527,-95.986522,,,,
5625,GrnwMarP,N GREENWOOD AVE&E MARSHALL PL,1217 N GREENWOOD AVE & E MARSHALL PL,36.173081,-95.98672,,,,
5626,GrnwMrsh,N GREENWOOD AVE&E MARSHALL ST,1184 N GREENWOOD AVE & E MARSHALL ST,36.171698,-95.986887,,,,
5627,GrnwNwtP,N GREENWOOD AVE&E NEWTON PL,1282 N GREENWOOD AVE & E NEWTON PL,36.173659,-95.986891,,,,
5628,GrnwNwtP,N GREENWOOD AVE&E NEWTON PL,,36.17408,-95.986728,,,,
5629,GrnwOkP,N GREENWOOD AVE&E OKLAHOMA PL,1435 N GREENWOOD AVE & E OKLAHOMA PL,36.176267,-95.986727,,,,
5630,GrnwOkSt,N GREENWOOD AVE&E OKLAHOMA ST,1370 N GREENWOOD AVE & E OKLAHOMA ST,36.174594,-95.98689,,,,
5631,GrnwPine,N GREENWOOD AVE&E PINE ST,1472 N GREENWOOD AVE & E PINE ST,36.176624,-95.986901,,,,
5632,GrnwPine,PINE & GREENWOOD,1501 N GREENWOOD AVE & E PINE ST,36.177067,-95.986735,,,,
5633,GrnwGrnw,N GREENWOOD AVE&OSU,391 N GREENWOOD AVE & N GREENWOOD AVE/E JOHN HOPE FRANKLIN BLVD,36.164211,-95.987085,,,,
5634,GrnwGrnw,N GREENWOOD AVE&OSU,388 N GREENWOOD AVE & N GREENWOOD AVE/E JOHN HOPE FRANKLIN BLVD,36.164034,-95.987074,,,,
5635,OkStKeno,E OKLAHOMA ST&N KENOSHA AVE,,36.175102,-95.980941,,,,
5636,MaBAElg,N MAIN ST&W ELGIN ST,368 N MAIN ST & W ELGIN ST,36.055062,-95.790907,,,,
5637,MaBAMas,S MAIN ST&E MASON DR,1356 S MAIN ST & E MASON DR,36.040038,-95.790936,,,,
5638,MaBAKeBA,N MAIN ST&W KENOSHA ST,872 N MAIN ST & W KENOSHA ST/E 71ST ST S,36.060491,-95.790873,,,,
5639,MaBARich,S MAIN ST&E RICHMOND ST,,36.036753,-95.790934,,,,
5640,MaBADtBA,N MAIN ST&W DETROIT ST,284 N MAIN ST & W DETROIT ST,36.054335,-95.790905,,,,
5641,MaBAHous,S MAIN ST&W HOUSTON ST/E 81ST ST S,752 S MAIN ST & W HOUSTON ST/E 81ST ST S,36.045888,-95.790953,,,,
5642,MaBAMphs,S MAIN ST&W MEMPHIS ST,1136 S MAIN ST & W MEMPHIS ST,36.041422,-95.790932,,,,
5643,MaBAPitP,S MAIN ST&W PITTSBURG PL,1612 S MAIN ST & W PITTSBURG PL,36.038531,-95.790945,,,,
5644,MaBAUrba,S MAIN ST&W URBANA ST,1808 S MAIN ST & W URBANA ST,36.033945,-95.790931,,,,
5645,MaBARich,S MAIN ST&E RICHMOND ST,,36.034783,-95.79093,,,,
5646,MaBAFree,N MAIN ST&W FREEPORT ST,486 N MAIN ST & W FREEPORT ST,36.056334,-95.790882,,,,
5647,PitAdm,N PITTSBURG AVE&E ADMIRAL PL,,36.160544,-95.931525,,,,
5648,QuanEasP,N QUANAH AVE&W EASTON PL,504 N QUANAH AVE & W EASTON PL (WAS S EASTON DR),36.159083,-96.007127,,,,
5649,QuanCamr,N QUANAH AVE&W CAMERON ST,122 N QUANAH AVE & W CAMERON ST,36.155091,-96.006659,,,,
5650,QuanArch,N QUANAH AVE&W ARCHER ST,131 N QUANAH AVE & W ARCHER ST,36.155229,-96.006531,,,,
5651,SherMarP,N SHERIDAN RD&E MARSHALL PL,1208 N SHERIDAN RD & E MARSHALL PL,36.171991,-95.904638,,,,
5652,SherEaSt,N SHERIDAN RD&E EASTON ST,601 N SHERIDAN RD & E EASTON ST,36.164544,-95.904473,,,,
5653,SherIndp,N SHERIDAN RD&E INDEPENDANCE ST,823 N SHERIDAN RD & E INDEPENDANCE ST,36.166748,-95.904475,,,,
5654,SherIndp,N SHERIDAN RD&E INDEPENDENCE ST,782 N SHERIDAN RD & E INDEPENDENCE ST,36.165988,-95.904654,,,,
5655,SherKngP,N SHERIDAN RD&E KING PL,1041 N SHERIDAN RD & E KING PL,36.169043,-95.904484,,,,
5656,SherLatP,N SHERIDAN RD&E LATIMER PL,1104 N SHERIDAN RD & E LATIMER PL,36.170336,-95.904651,,,,
5657,SherMrsh,N SHERIDAN RD&E MARSHALL ST,1203 N SHERIDAN RD & E MARSHALL ST,36.171627,-95.904496,,,,
5658,SherNwtP,N SHERIDAN RD&E NEWTON PL,1334 N SHERIDAN RD & E NEWTON PL,36.174193,-95.904658,,,,
5659,SherOkSt,N SHERIDAN RD&E OKLAHOMA ST,1425 N SHERIDAN RD & E OKLAHOMA ST,36.175395,-95.90449,,,,
5660,SherQuee,N SHERIDAN RD&E QUEEN ST,1584 N SHERIDAN RD & E QUEEN ST,36.178703,-95.904679,,,,
5661,SherRead,N SHERIDAN RD&E READING ST,1713 N SHERIDAN RD & E READING ST,36.180088,-95.904502,,,,
5662,SherRead,N SHERIDAN RD&E READING ST,1658 N SHERIDAN RD & E READING ST,36.179459,-95.904662,,,,
5663,SherTecm,N SHERIDAN RD&E TECUMSAH ST,1907 N SHERIDAN RD & E TECUMSAH ST,36.182241,-95.904499,,,,
5664,SherTecm,N SHERIDAN RD&E TECUMSEH ST,1870 N SHERIDAN RD & E TECUMSEH ST,36.181874,-95.904685,,,,
5665,SherVirg,N SHERIDAN RD&E VIRGIN ST,1990 N SHERIDAN RD & E VIRGIN ST,36.184142,-95.904687,,,,
5666,SherPine,N SHERIDAN RD&E PINE ST,1482 N SHERIDAN RD & E PINE ST,36.176645,-95.904664,,,,
5667,XanPApch,N XANTHUS AVE&E APACHE ST,2578 N XANTHUS AVE & E APACHE ST,36.191205,-95.964386,,,,
5668,XanPWdrC,N XANTHUS AVE&E WOODROW CT,2242 N XANTHUS AVE & E WOODROW CT,36.186472,-95.963586,,,,
5669,XanPYng,N XANTHUS AVE&E YOUNG ST,2376 N XANTHUS AVE & E YOUNG ST,36.188211,-95.963512,,,,
5672,BassAlby,BASS PRO SHOP,101 E BASS PRO DR & W ALBANY ST,36.071069,-95.792038,,,,
5674,HL CRSTS,S 101ST E AVE&E 81ST ST S,8801 S 101ST E AVE & E 81ST ST S/UNNAMED ST,36.036304,-95.864723,,,,
5675,129a5st,S 129TH E AVE&E 5TH ST,195 S 129TH E AVE & E 5TH ST/E 4TH ST,36.156279,-95.833184,,,,
5676,129a51st,S 129TH E AVE&E 51ST ST S,5051 S 129TH E AVE & E 51ST ST S/W OMAHA ST,36.091791,-95.833078,,,,
5677,129a7st,S 129TH E AVE&E 7TH ST S,591 S 129TH E AVE & E 7TH ST S,36.152565,-95.833209,,,,
5678,129aStaF,S 129TH E AVE&STATE FARM BLVD,4885 S 129TH E AVE & STATE FARM BLVD,36.094117,-95.833083,,,,
5679,137a21st,S 137TH E AVE&E 21ST ST S,2220 S 137TH E AVE & E 21ST ST S,36.132716,-95.82353,,,,
5680,137aRing,S 137TH E AVE&E 24TH ST S,2382 S 137TH E AVE & RING RD,36.129153,-95.82367,,,,
5681,137a30Pl,S 137TH E AVE&E 30TH PL S,3130 S 137TH E AVE & E 30TH PL S (WAS E 31ST ST),36.119134,-95.823853,,,,
5684,65av8st,CHARLES PAGE BLVD & 65TH W AVE,806 S 65TH W AVE & W 8TH ST S,36.147026,-96.06529,,,,
5685,AspnWash,S ASPEN AVE&E 91ST ST,2310 S ASPEN AVE/S 145TH E AVE & E 91ST ST S/W WASHINGTON ST,36.030448,-95.815496,,,,
5686,AspnAust,S ASPEN AVE&W AUSTIN,4358 S ASPEN AVE/S 145TH E AVE & W AUSTIN ST,36.007619,-95.815347,,,,
5687,AspnBdWy,S ASPEN AVE&W BROADWAY,S ASPEN AVE/S 145TH E AVE & W BROADWAY AVE,36.052575,-95.815201,,,,
5688,AspnCanP,S ASPEN AVE&W CANTON,S ASPEN AVE/S 145TH E AVE & W CANTON PL,36.024763,-95.815443,,,,
5689,AspnDlmr,S ASPEN AVE&W DELMAR,S ASPEN AVE/S 145TH E AVE & W DELMAR ST,36.02396,-95.815196,,,,
5690,AspnFtW,S ASPEN AVE&W FT WORT,595 S ASPEN AVE/S 145TH E AVE & W FT WORTH ST,36.049244,-95.815215,,,,
5691,AspnGary,S ASPEN AVE/S 145TH E AVE&W GARY ST,2891 S ASPEN AVE/S 145TH E AVE & W GARY ST,36.021586,-95.815183,,,,
5692,AspnGary,S ASPEN AVE&W GARY ST,S ASPEN AVE/S 145TH E AVE & W GARY ST,36.021109,-95.815428,,,,
5693,AspnLoBA,S ASPEN AVE&W LOUISVILLE,1121 S ASPEN AVE/S 145TH E AVE & W LOUISVILLE ST,36.0439,-95.815218,,,,
5694,AspnLoBA,S ASPEN AVE&W LOUISVILLE,1434 S ASPEN AVE/S 145TH E AVE & W LOUISVILLE ST,36.042289,-95.815485,,,,
5695,AspnORst,S ASPEN AVE&W OAK RID,S ASPEN AVE/S 145TH E AVE & W OAK RIDGE ST,36.039527,-95.815465,,,,
5696,AspnQtco,S ASPEN AVE&W QUANTICO,3783 S ASPEN AVE/S 145TH E AVE & W QUANTICO ST,36.014581,-95.815221,,,,
5697,AspnQnBA,S ASPEN AVE&W QUINCY,S ASPEN AVE/S 145TH E AVE & W QUINCY ST,36.036999,-95.815461,,,,
5698,AspnToBA,S ASPEN AVE&W TOLEDO,S ASPEN AVE/S 145TH E AVE & W TOLEDO ST,36.035565,-95.81521,,,,
5699,AspnToBA,S ASPEN AVE/S 145TH E AVE&W TOLEDO,1760 S ASPEN AVE/S 145TH E AVE & W TOLEDO ST,36.03427,-95.815466,,,,
5700,AspnQtco,S ASPEN AVE&W QUANTICO,4046 S ASPEN AVE/S 145TH E AVE & W QUANTICO ST,36.012961,-95.815341,,,,
5701,AspnWash,S ASPEN AVE&W WASHINGTON,1859 S ASPEN AVE/S 145TH E AVE & W WASHINGTON ST/E 91ST ST S,36.032659,-95.815176,,,,
5702,AspnHous,S ASPEN AVE/S 145TH E AVE&W HOUSTON,691 S ASPEN AVE/S 145TH E AVE & W HOUSTON ST/E 81ST ST S,36.046614,-95.815192,,,,
5703,AspnHous,S ASPEN AVE&W HOUSTON,838 S ASPEN AVE/S 145TH E AVE & W HOUSTON ST/E 81ST ST S,36.045881,-95.815518,,,,
5704,AspnNOrl,S ASPEN AVE&W NEW ORLEANS,3477 S ASPEN AVE/S 145TH E AVE & W NEW ORLEANS ST/E 101ST ST S,36.01761,-95.815179,,,,
5705,AspnAust,S ASPEN AVE&W AUSTIN,4359 S ASPEN AVE/S 145TH E AVE & W AUSTIN ST,36.007622,-95.815223,,,,
5706,AspnVick,S ASPEN AVE&W VICKSBURG,4261 S ASPEN AVE/S 145TH E AVE & W VICKSBURG PL,36.009786,-95.815221,,,,
5707,Bld21st,S BOULDER AVE&W 21ST ST S,1801 S BOULDER AVE & W 21ST ST S,36.134424,-95.988855,,,,
5708,Dnvr11st,S DENVER AVE&W 11TH ST S,1150 S DENVER AVE & W 11TH ST S,36.145389,-95.992409,,,,
5709,Dnvr12st,S DENVER AVE&W 12TH ST S,1181 S DENVER AVE & W 12TH ST S,36.145136,-95.992207,,,,
5710,Dnvr13st,S DENVER AVE&W 13TH ST S,1314 S DENVER AVE & W 13TH ST S,36.143396,-95.992384,,,,
5711,Dnvr14st,S DENVER AVE&W 14TH ST S,1351 S DENVER AVE & W 14TH ST S,36.142926,-95.992217,,,,
5712,Dnvr15st,S DENVER AVE&W 15TH ST S,1471 S DENVER AVE & W 15TH ST S,36.140933,-95.992323,,,,
5713,ElBAQtco,S ELM PL/S 161ST E AVE&W QUANTICO S,3787 S ELM PL/S 161ST E AVE & W QUANTICO ST REASORS BROKEN ARROW,36.015358,-95.79728,,,,
5714,ElBAAtSt,S ELM PL&W ATLANTA ST,2004 S ELM PL/S 161ST E AVE & W ATLANTA ST/E 93RD ST S,36.02972,-95.797612,,,,
5715,ElBAAtlC,S ELM PL&W ATLANTA CT,2005 S ELM PL/S 161ST E AVE & W ATLANTA CT,36.029704,-95.797378,,,,
5716,ElBAFred,S ELM PL/S 161ST E AVE&W FREDRICKSB,7815 S ELM PL/S 161ST E AVE & W FREDRICKSBURG ST,35.976984,-95.797247,,,,
5717,ElBAIthc,S ELM PL&W ITHACA ST,2917 S ELM PL/S 161ST E AVE & W ITHICA ST,36.022082,-95.797327,,,,
5718,ElBAFuls,S ELM PL&W FULTON ST,2970 S ELM PL/S 161ST E AVE & W FULTON ST,36.021664,-95.797578,,,,
5719,ElBANOrl,S ELM PL&W NEW ORLEANS,3351 S ELM PL/S 161ST E AVE & W NEW ORLEANS ST/E 101ST ST S,36.018266,-95.797316,,,,
5720,ElBAVaBA,S ELM PL&W VANDEVER B,2510 S ELM PL/S 161ST E AVE & W VANDEVER BLVD,36.026427,-95.797583,,,,
5721,ElBAEdge,S ELM PL&W EDGEWATER,2617 S ELM PL/S 161ST E AVE & W EDGEWATER ST,36.02617,-95.797341,,,,
5723,ElBAWash,S ELM PL&W WASHINGTON,1911 S ELM PL/S 161ST E AVE & W WASHINGTON ST/ E 91ST ST S,36.031643,-95.797614,,,,
5724,ElBABoBA,S ELM PL&W BOSTON ST/,2122 S ELM PL/S 161ST E AVE & W BOSTON ST/E 95TH ST S,36.028133,-95.79761,,,,
5725,Gntt31st,S GARNETT RD&E 31ST ST S,3041 S GARNETT RD & E 31ST ST S,36.119795,-95.850989,,,,
5726,Gntt34st,S GARNETT RD&E 34TH ST S,,36.114045,-95.850983,,,,
5727,Gntt39st,S GARNETT RD&E 39TH PL S,3921 S GARNETT RD & E 39TH PL S,36.107276,-95.850966,,,,
5728,Gntt41st,S GARNETT RD&E 41ST ST S,4027 S GARNETT RD & E 41ST ST S,36.105083,-95.850946,,,,
5729,Gntt43st,S GARNETT RD&E 43RD ST S,4414 S GARNETT RD & E 43RD ST S,36.100137,-95.851194,,,,
5730,Gntt11st,S GARNETT RD&E 11TH ST S,1126 S GARNETT RD & E 11TH ST S,36.147344,-95.851259,,,,
5731,Gntt11st,S GARNETT RD&E 11TH ST S,1011 S GARNETT RD & E 11TH ST S,36.148902,-95.851023,,,,
5732,Gntt16st,S GARNETT RD&E 16TH ST S,1640 S GARNETT RD & E 16TH ST S,36.138805,-95.851238,,,,
5733,Gntt17Pl,S GARNETT RD&E 17TH PL S,1810 S GARNETT RD & E 17TH PL S/E 19TH ST S,36.135766,-95.851229,,,,
5734,Gntt21st,S GARNETT RD&E 21ST ST S,2110 S GARNETT RD & E 21ST ST S,36.133057,-95.851231,,,,
5735,Gntt22st,S GARNETT RD&E 22ND ST S,2121 S GARNETT RD & E 22ND ST S,36.131592,-95.850996,,,,
5736,Gntt23st,S GARNETT RD&E 23RD ST S,2304 S GARNETT RD & E 23RD ST S,36.130086,-95.851229,,,,
5737,Gntt23st,S GARNETT RD&E 23RD ST S,2305 S GARNETT RD & E 23RD ST S,36.130105,-95.850994,,,,
5738,Gntt26st,S GARNETT RD&E 26TH ST S,2638 S GARNETT RD & E 26TH ST S,36.126202,-95.85123,,,,
5739,Gntt26st,S GARNETT RD&E 26TH ST S,2587 S GARNETT RD & E 26TH ST S,36.126908,-95.850998,,,,
5740,Gntt29st,S GARNETT RD&E 29TH ST S,2840 S GARNETT RD & E 29TH ST S,36.12187,-95.851239,,,,
5741,Gntt29st,S GARNETT RD&E 29TH ST S,2827 S GARNETT RD & E 29TH ST S,36.121959,-95.851004,,,,
5742,Gntt31st,S GARNETT RD&E 31ST ST S,3156 S GARNETT RD & E 31ST ST S,36.118107,-95.851249,,,,
5743,Gntt34st,S GARNETT RD&E 34TH ST S,3446 S GARNETT RD & E 34TH ST S,36.112378,-95.851218,,,,
5744,Gntt3st,S GARNETT RD&E 3RD ST S,314 S GARNETT RD & E 3RD ST S,36.156482,-95.851267,,,,
5745,Gntt3st,S GARNETT RD&E 3RD ST S,201 S GARNETT RD & E 3RD ST S,36.156843,-95.851102,,,,
5746,Gntt41st,S GARNETT RD&E 41ST ST S,4120 S GARNETT RD & E 41ST ST S,36.103852,-95.851205,,,,
5747,Gntt43st,S GARNETT RD&E 43RD ST S,4220 S GARNETT RD & E 43RD ST S,36.101545,-95.851192,,,,
5748,Gntt7st,S GARNETT RD&E 7TH ST S,726 S GARNETT RD & E 7TH ST S,36.150932,-95.85123,,,,
5749,Gntt11st,S GARNETT RD&E 11TH ST S,709 S GARNETT RD & E 11TH ST S,36.151386,-95.851084,,,,
5750,GnttAdm,S GARNETT RD&E ADMIRAL PL,39 S GARNETT RD & E ADMIRAL PL,36.161128,-95.851135,,,,
5751,GnttIndp,S GARNETT RD&E INDEPENDENCE ST,S GARNETT RD & E INDEPENDENCE ST/E CAMERON ST,36.165494,-95.851269,,,,
5752,GnttIndp,S GARNETT RD&E INDEPENDANCE ST,1020 S GARNETT RD & E INDEPENDANCE ST,36.16775,-95.851268,,,,
5753,GnttSkDr,S GARNETT RD&E SKELLY DR,1284 S GARNETT RD & E SKELLY DR,36.143918,-95.85126,,,,
5754,GnttSkDr,S GARNETT RD&E SKELLY DR,1191 S GARNETT RD & E SKELLY DR,36.146302,-95.850978,,,,
5755,GnttCamr,S GARNETT RD&E CAMERON ST,1011 S GARNETT RD & E CAMERON ST,36.167562,-95.851066,,,,
5756,Gntt21st,E 21ST ST S& GARNETT,2021 S GARNETT RD & E 21ST ST S,36.133842,-95.850988,,,,
5757,GiRdAbvd,CHARLES PAGE BLVD &S 25TH W AVE,280 S GILCREASE MUSEUM RD/S 25TH W AVE & W ADMIRAL BLVD,36.153256,-96.020452,,,,
5759,Harv32st,S HARVARD AVE&E 32ND ST S,3165 S HARVARD AVE & E 32ND ST S,36.117625,-95.940184,,,,
5760,Harv33st,S HARVARD AVE&E 33RD ST S,3260 S HARVARD AVE & E 33RD ST S,36.115528,-95.940353,,,,
5761,Harv33st,S HARVARD AVE&E 33RD ST S,3281 S HARVARD AVE & E 33RD ST S,36.115371,-95.940168,,,,
5762,Harv35st,S HARVARD AVE&E 35TH ST S,3467 S HARVARD AVE & E 35TH ST S,36.113605,-95.940159,,,,
5763,Harv36st,S HARVARD AVE&E 36TH ST S,3610 S HARVARD AVE & E 36TH ST S,36.111309,-95.940307,,,,
5764,Harv36st,S HARVARD AVE&E 36TH ST S,3589 S HARVARD AVE & E 36TH ST S,36.111765,-95.94014,,,,
5765,Harv37st,S HARVARD AVE&E 37TH ST S,3685 S HARVARD AVE & E 37TH ST S,36.110049,-95.940156,,,,
5766,Harv38st,S HARVARD AVE&E 38TH ST S,3770 S HARVARD AVE & E 38TH ST S,36.108097,-95.940308,,,,
5767,Harv38st,S HARVARD AVE&E 38TH ST S,3785 S HARVARD AVE & E 38TH ST S,36.108045,-95.940131,,,,
5768,Harv39st,S HARVARD AVE&E 39TH ST S,3873 S HARVARD AVE & E 39TH ST S,36.1069,-95.940133,,,,
5769,Harv41st,E 41ST ST S&S HARVARD AVE,4083 S HARVARD AVE & E 41ST ST S,36.104456,-95.940056,,,,
5770,Harv41st,S HARVARD AVE&E 41ST ST S,4023 S HARVARD AVE & E 41ST ST S,36.105173,-95.940081,,,,
5771,HudGran,S HUDSON AVE&S GRANITE AVE,3857 S HUDSON AVE & S GRANITE AVE,36.107611,-95.91321,,,,
5772,MaBAMas,S MAIN ST&E MASON DR,1163 S MAIN ST & E MASON DR,36.041313,-95.790688,,,,
5773,MaBARich,S MAIN ST&E RICHMOND ST,1619 S MAIN ST & E RICHMOND ST,36.038465,-95.790719,,,,
5774,MaBAHous,S MAIN ST&W HOUSTON ST,607 S MAIN ST & W HOUSTON ST/E 81ST ST S,36.04731,-95.790685,,,,
5775,MaBAMphs,S MAIN ST&W MEMPHIS ST,1102 S MAIN ST & W MEMPHIS ST,36.04211,-95.790922,,,,
5776,MaBAWash,S MAIN ST&W WASHINGTON ST,1861 S MAIN ST & W WASHINGTON ST/E 91ST ST S,36.03282,-95.790708,,,,
5777,Mem25Pl,S MEMORIAL DR&E 25TH PL S,2477 S MEMORIAL DR & E 25TH PL S,36.12734,-95.886534,,,,
5778,Mem37st,S MEMORIAL DR&E 37TH ST S,3685 S MEMORIAL DR & E 37TH ST S,36.110542,-95.886446,,,,
5779,Mem17st,S MEMORIAL DR&E 17TH ST S,1750 S MEMORIAL DR & E 17TH ST S,36.136649,-95.886782,,,,
5780,Mem11st,S MEMORIAL DR&E 11TH ST S,1053 S MEMORIAL DR & E 11TH ST S,36.148404,-95.886559,,,,
5781,Mem12st,S MEMORIAL DR&E 12TH ST S,1187 S MEMORIAL DR & E 12TH ST S,36.146395,-95.886538,,,,
5782,Mem14st,S MEMORIAL DR&E 14TH ST S,1287 S MEMORIAL DR & E 14TH ST S,36.142866,-95.886538,,,,
5783,Mem14st,S MEMORIAL DR&E 14TH ST S,1416 S MEMORIAL DR & E 14TH ST S,36.142227,-95.886784,,,,
5784,Mem15st,S MEMORIAL DR&E 15TH ST S,1475 S MEMORIAL DR & E 15TH ST S,36.141096,-95.886535,,,,
5786,Mem16st,S MEMORIAL DR&E 16TH ST S,1577 S MEMORIAL DR & E 16TH ST S,36.139198,-95.886543,,,,
5787,Mem16st,S MEMORIAL DR&E 16TH ST S,1608 S MEMORIAL DR & E 16TH ST S,36.138676,-95.886777,,,,
5788,Mem17st,S MEMORIAL DR&E 17TH ST S,1685 S MEMORIAL DR & E 17TH ST S,36.137378,-95.886546,,,,
5789,Mem21st,S MEMORIAL DR&E 21ST ST S,1921 S MEMORIAL DR & E 21ST ST S,36.13494,-95.886554,,,,
5790,Mem19st,S MEMORIAL DR&E 19TH ST S,1914 S MEMORIAL DR & E 19TH ST S,36.135032,-95.886787,,,,
5791,Mem21st,S MEMORIAL DR&E 21ST ST S,2136 S MEMORIAL DR & E 21ST ST S,36.132783,-95.886807,,,,
5792,Mem22st,S MEMORIAL DR&E 22ND ST S,2241 S MEMORIAL DR & E 22ND ST S,36.131034,-95.886802,,,,
